Bangladesh,16.02367814,16.60694049,16.80896086,17.18139246
Bermuda,0,0,0,0
Bolivia,660.7006841,618.2144234,614.8076674,614.2689207
Bosnia and Herzegovina,59.81921353,56.60866902,57.73657522,57.40569443
Brazil,4701.426151,4374.990977,4372.74209,4384.175331
Burkina Faso,6.259849432,6.815057688,6.963442968,8.018755988
Cambodia,100.0601358,88.32842459,84.27426052,84.42906037
Central African Republic,507.7217978,508.7654409,510.1921808,508.5250877
Chile,30.66957089,31.09405679,31.32932975,31.09561849
Congo,271.4348554,278.0274898,282.7394952,283.5266328
Congo,79.16197943,81.08467275,82.4588945,82.68845737
Costa Rica,66.22726705,67.98511628,71.28776036,71.34869752
Côte d'Ivoire,37.65631175,37.8189237,37.63540654,38.28327698
Dominica,97.51482921,97.48414809,97.39210472,97.39210472
Ecuador,66.89028501,66.16535294,67.6449969,67.72139384
Egypt,0.005750565,0.002514893,0.002248518,0.00221718
Gambia,2.104211468,2.353220516,2.414893148,2.50632012
Ghana,30.23363777,34.7204397,35.28035761,36.43465781
Guam,0.001236544,0.001236544,0.001236544,0.001236544
Guinea,153.903744,159.2456914,158.9083467,159.9560086
Guinea-Bissau,71.03362771,71.17660733,68.31376529,67.60811584
Guyana,199.4708541,196.2161157,196.2488842,196.2750834
Guyana,93.59251205,92.06537596,92.08075103,92.09304383
Indonesia,63.49127866,62.67944708,60.68112712,60.0012789
Israel,0.5506485,0.549334672,0.592922848,0.607220388
Jamaica,8.772352272,8.091093812,7.823923024,7.776470648
Jamaica,79.57599849,73.39614837,70.97258152,70.54213024
Jordan,0.032613848,0.032613848,0.032613848,0.032613848
Kazakhstan,50.30338276,52.2628413,53.22757747,54.18674919
Kiribati,0.905011788,0.905011788,0.905011788,0.905011788
Lao People's Democratic Republic,126.1679075,130.9755133,130.0692039,129.8171034
Latvia,63.47277864,58.90620087,57.80227219,58.16928827
Libya,0.095175978,0.080405982,0.078063875,0.078500942
Malawi,32.41122374,20.30013053,20.88300941,21.68158
Mali,1.575568614,1.794877338,1.819838009,1.970664579
Malta,0.049103855,0.049103855,0.049103855,0.049103855
Marshall Islands,0.298904019,0.298904019,0.298904019,0.298904019
Mongolia,5.612871484,5.459654354,5.314121554,5.585810784
Montserrat,72.47148289,72.47148289,72.47148289,71.71102662
Namibia,76.80422093,75.7518447,78.3645076,78.84830544
Namibia,9.27657099,9.149462836,9.465025608,9.523459702
Nauru,0,0,0,0
Nauru,0,0,0,0
Nepal,69.76936754,68.14879935,68.25297818,68.86784968
New Caledonia,64.72959759,64.74451405,66.96623906,66.64429196
Nicaragua,60.19057912,55.41826216,55.13013152,54.86067104
Nigeria,19.28257062,21.02150688,21.08567411,21.87953136
Niue,0.189809504,0.189809504,0.189809504,0.189809504
Oman,0.378150612,0.380314564,0.37405456,0.370344928
