Senegal,1.49584724,1.636041311,1.597977446,1.582352464
Serbia,0.777634241,0.82699673,0.829009739,0.829709917
Seychelles,21.18775131,20.95576864,20.95576864,20.95576864
Sierra Leone,0.623252148,0.642051676,0.62335836,0.623464572
Singapore,9.311059311,8.598808599,7.744107744,7.744107744
Slovak Republic,0.58635201,0.601342172,0.600395425,0.600553216
Slovenia,0.234136669,0.227272727,0.223840757,0.226510067
Solomon Islands,3.375488418,2.87843728,2.771576723,2.771576723
Somalia,0.088692092,0.07458778,0.074563504,0.074648469
South Africa,0.453293993,0.43750886,0.4438267,0.443365958
South Georgia and the South Sandwich Islands,12.98857246,12.98857246,12.98857246,12.98857246
South Sudan ,0.377971421,0.318733182,0.309223853,0.313844412
Spain,0.711270171,0.720179928,0.756215623,0.76054845
Sri Lanka,2.701799459,2.71398384,2.72338322,2.729069264
Suriname,1.105299224,1.451155013,1.431047119,1.431311696
Svalbard and Jan Mayen,6.653458747,6.653458747,6.653458747,6.653458747
Sweden,8.266167612,8.304369725,8.302195621,8.296346246
Switzerland,3.224797666,3.402694291,3.459808471,3.471231307
Syrian Arab Republic,0.656780512,0.67580812,0.673634708,0.669410907
Tajikistan,0.964549151,0.970037571,0.971722136,0.973026315
Tanzania,6.536247565,6.447066919,6.401140479,6.4047198
Thailand,1.648056515,1.68540155,1.676188284,1.679020842
Timor-Leste,0.769920997,0.758575878,0.746715073,0.746715073
Togo,0.235094877,0.38186009,0.361164166,0.361434701
Tokelau,100,100,100,100
Tonga,10.66873683,10.66873683,10.66873683,10.66873683
Trinidad and Tobago,1.16331163,1.155844932,1.151364912,1.151364912
Tunisia,0.517334147,0.348416822,0.349410454,0.349559498
Turkey,1.596426094,1.628848168,1.66565187,1.674484362
Turkmenistan,16.30190378,16.2938808,16.28306299,16.28329937
Turks and Caicos Islands,9.794789696,9.620142628,9.401833794,9.358172027
Tuvalu,67.66256591,67.66256591,67.66256591,67.66256591
Uganda,15.36996861,15.40185163,15.40073906,15.39934041
Ukraine,2.347926342,2.482957487,2.439231153,2.436048948
United Arab Emirates,0.363380105,0.231192756,0.216601348,0.216601348
United Kingdom,1.423970154,1.427453911,1.421404841,1.422196604
United States,2.33125457,2.358371343,2.357864688,2.364752244
United States Virgin Islands,8.670899934,8.386249179,8.145390847,8.145390847
Uruguay,2.37259323,2.518704993,2.536042491,2.531274679
Uzbekistan,5.246691304,3.085431436,1.923691796,1.941447154
Vanuatu,2.752812164,1.850281687,1.798780296,1.800036428
Venezuela,1.385046566,1.520620799,1.512553711,1.52373648
Viet Nam,2.297130845,2.277962475,2.254852507,2.274255495
Wallis and Futuna,22.7917121,22.7917121,22.7917121,22.7917121
Western Sahara,0.051360333,0.016642696,0.018332746,0.018332746
Yemen,0.268532468,0.238917657,0.22634661,0.22634661
Zambia,1.850466785,1.83178884,1.851499902,1.861145742
Zimbabwe,1.118169147,1.122085297,1.120530644,1.14324038
